ID,名医,资料来源,西医病名,中医病名,证候,临床表现,治法,方名,组成,主治,加减,用法用量,论治经验,方解,备注
380,赵炳南,"娄卫海,曲剑华.赵炳南从湿论治天疱疮经验[J].北京中医药,2014,02:100-103.",天疱疮,,心火炽盛$脾湿内蕴,水疱$大疱伴糜烂$渗出; 或有口舌糜烂;可伴胃纳呆滞，发热心烦，小便短赤，大便干结;舌红苔黄( 或腻) ，脉弦滑数。,泻心凉血$清脾除湿法,清脾除湿饮加减,赤苓皮15 g，生白术10 g，黄芩10 g，栀子6 g，泽泻10 g，茵陈6 g，枳壳10 g，生地黄12 g，竹叶6 g，灯芯草3 g，甘草10 g，麦冬10 g,,,,,方解：方中赤苓皮$生白术清脾除湿; 黄芩$栀子苦寒泻热; 泽泻$茵陈清热利湿; 枳壳理气; 竹叶$灯芯草$甘草清心除烦，生地黄$麦冬清热养阴,
381,赵炳南,"娄卫海,曲剑华.赵炳南从湿论治天疱疮经验[J].北京中医药,2014,02:100-104.",天疱疮,,脾虚湿蕴$水湿外溢,水疱基底淡红或不红; 倦怠$乏力; 便溏溲清; 舌质淡或胖，或有齿痕，苔薄白或腻，脉沉或缓,利水消肿$健脾除湿法,健脾除湿汤加减,生白术10 g，茯苓皮1 g，生枳壳10 g，生薏苡仁30 g，萆薢10 g，生芡实15 g，生扁豆10 g，茵陈15 g，黄柏10 g，冬瓜皮15 g，车前草15 g，山药15 g,,,,,病势转为平缓，或病情迁延，热邪轻浅，湿邪为重，故健脾以除湿，所谓“诸湿肿满，皆属于脾”。此时健脾药物应生用。生用则无温燥之性，使健脾而不助热。方中茯苓皮$生白术$生薏苡仁$生芡实$生扁豆$山药健脾除湿; 茵陈$萆薢$黄柏$冬瓜皮$车前草除湿利水清热; 生枳壳行气宽中。,
382,赵炳南,"娄卫海,曲剑华.赵炳南从湿论治天疱疮经验[J].北京中医药,2014,02:100-105.",天疱疮,,脾肾阳虚$湿溢肌肤,水疱松弛; 面色白，畏寒肢冷，腰膝或下腹冷痛，久泻久痢，或五更泄泻，或下利清谷，或小便不利; 舌淡胖而嫩，苔白滑，脉沉细,补益脾肾$温阳除湿法,人参养荣丸加减,巴戟天10 g，肉桂2 g，党参10 g，黄芪15 g，茯苓10 g，白术10 g，阿胶10 g，菟丝子10 g，熟地10 g，当归10 g，桂枝10 g,,,,,方解：先天发病者( 并不局限于此) ，乃肾元不足，禀赋不充，胎中亏损，脾肾两虚所致。赵老先生用人参养荣丸化裁，加入巴戟天$菟丝子等，使原本的补益气血之剂，具有了双补脾肾$温阳除湿之功。方中巴戟天$菟丝子$肉桂补肾温阳;党参$黄芪补脾益气; 茯苓$白术健脾除湿; 阿胶$熟地$当归滋补阴血，既防补阳过于温燥，又可阴中求阳; 桂枝温经通络，使补而不滞，为点睛之药。,
383,赵炳南,"娄卫海,曲剑华.赵炳南从湿论治天疱疮经验[J].北京中医药,2014,02:100-106.",天疱疮,,湿热毒邪$阻滞肌肤,为水疱居于阳位(上部);病程较久;瘙痒剧烈;舌红，苔黄或腻，脉弦滑,活血解毒$通络除湿法,秦艽丸加减,乌梢蛇10 g，秦艽15 g，漏芦10 g，黄连6 g，苦参10 g，大黄10 g，萆薢30 g，白鲜皮30 g，地肤子30 g，车前子12 g,,,,,方解：病程迁延，反复发作者，湿毒之邪流窜肌肤，入血阻络，流连难除。秦艽丸原出自《太平圣惠方》，虽方以秦艽为名，然原方中乌蛇量最大，以二药搜风通络，除湿止痒，共同为君; 苦参$地肤子$白鲜皮$车前子$萆薢祛风燥湿止痒; 大黄祛瘀生新; 漏芦解毒通络; 黄连清热解毒。,
384,赵炳南,"娄卫海,曲剑华.赵炳南从湿论治天疱疮经验[J].北京中医药,2014,02:100-107.",天疱疮,,,,,,如果水疱破溃，糜烂，则外涂冰片蛋黄油或以药油调珍珠散$化毒散$祛湿散$如意金黄散成为油调剂或糊剂外用; 红斑或未破溃，也可直接外涂祛毒油膏$化毒散膏$清凉膏$芙蓉膏等。,,,,,,
385,赵炳南,"金力.赵炳南等医家经验方剂在湿疹皮炎类疾患中的临床运用体会[A].中华中医药学会.中华中医药学会皮肤科分会第六次学术年会$赵炳南学术思想研讨会$全国皮肤科中医外治高级研修班论文集[C].中华中医药学会:,2009:6.",急性湿疹$皮炎,,湿热证(热盛于湿型),"发作急, 皮肤损害多形性, 可有红斑$丘疹$水疙$糜烂$渗液$抓痕$结痴, 或红肿$自觉灼痒或肿痛。大便干燥。舌质红, 苔薄黄, 脉滑数。2 治疗原则: 清热$解毒, 佐以除湿$凉血。",清热$解毒$ 佐以除湿$凉血,,"①清热除湿汤《简明中医皮肤病学一赵炳南, 张志礼》(龙胆草$黄答$生地$白茅根$大青叶$车前草$生石膏$六一散)。②利湿清热方《朱仁康临床经验集) 性地$黄答$赤荃$泽泻$车前子$木通$六一散)。③石蓝草煎剂《简明中医皮肤病学( 赵炳南, 张志礼) )( 清热除湿汤+ 板蓝根$马齿觅$丹皮$赤芍)。④皮炎汤《朱仁康临床经验集》性地$丹皮$赤芍$知母$生石膏$银花$连翘$竹叶$生甘草)",,,,,,
386,赵炳南,"金力.赵炳南等医家经验方剂在湿疹皮炎类疾患中的临床运用体会[A].中华中医药学会.中华中医药学会皮肤科分会第六次学术年会$赵炳南学术思想研讨会$全国皮肤科中医外治高级研修班论文集[C].中华中医药学会:,2009:7.",亚急性湿疹,,湿热证(湿盛于热型),"发病较缓慢, 皮疹以丘疹$丘疤疹$水疤为主, 皮疹周围皮肤轻度潮红, 有痉痒,抓后糜烂渗液明显。大便不干或塘。舌质淡红, 舌体胖大或有齿痕, 苔白腻, 脉沉缓或弦滑",除湿$清热,,"1土槐饮《赵炳南临床经验集》土茯苓$槐花。2减除湿胃菩汤《赵炳南临床经验集苍术$厚朴$陈皮$滑石$炒白术$猪苓$炒黄柏$炒积壳$泽泻$茯苓$炙甘草。3湿止痒汤《简明中医皮肤病学赵炳南, 张志礼) )( 茯苓皮$白鲜皮$苦参$地肤子$干生地$炒薏米$白术$陈皮$焦槟榔)。4脾除湿汤《简明中医皮肤病学( 赵炳南, 张志礼) )( 生薏米$生扁豆$山药$芡实$积壳$萆薢$黄柏$白术$茯苓$大豆黄卷)。5健脾除湿汤《朱仁康临床经验集》(苍术$炒白术$厚朴$陈皮$猪苓$茯苓$泽泻$六一散$桂枝)。6脾除湿汤《简明中医皮肤病学( 赵炳南, 张志礼) )( 又称八生汤: 生白术$生积壳$生薏米$生芡实$生扁豆$生黄柏$生地黄$生桅子)。7加减清脾除湿饮《朱仁康临床经验集”(赤苓皮$生白术$苍术$淡黄芩$干生地$麦冬$生桅仁$泽泻$生积壳$灯心草$淡竹叶$锦茵陈$生甘草)",,,,,,
387,赵炳南,"金力.赵炳南等医家经验方剂在湿疹皮炎类疾患中的临床运用体会[A].中华中医药学会.中华中医药学会皮肤科分会第六次学术年会$赵炳南学术思想研讨会$全国皮肤科中医外治高级研修班论文集[C].中华中医药学会:,2009:8.",皮肤瘙痒症,,风热证,"临床表现: 发病急$皮疹可时隐时现, 遇热加重, 皮损以丘疹$红斑$风团为主, 皮疹呈淡红或黯红色$自觉灼痒难忍, 或皮肤痉痒不止$皮肤干燥。身热。舌质红, 苔薄白, 脉浮数。",疏风$清热,,1荆防方《赵炳南临床经验集冲(荆芥穗$防风$僵蚕$蝉衣$银花$黄芩$牛蒡子$浮萍$生地$丹皮$薄荷$生甘草)。2风清热饮《朱仁康临床经验集》(荆芥$防风$浮萍$蝉衣$当归$赤芍$大青叶$黄芩)。3风清热饮《朱仁康临床经验集》(荆芥$防风$牛蒡子$白蒺藜$蝉衣$生地$丹参$赤芍$炒山桅$黄芩$银花$连翘$生甘草)。4蛇驱风汤《朱仁康临床经验集。(乌蛇$蝉衣$荆芥$防风$羌活$白芷$黄芩$黄连$银花$连翘$生甘草)。5风流气饮《朱仁康临床经验集》(荆芥$防风$菊花$僵蚕$白芷$当归$川芎$赤芍$乌药$陈皮),,,,,,
388,赵炳南,"金力.赵炳南等医家经验方剂在湿疹皮炎类疾患中的临床运用体会[A].中华中医药学会.中华中医药学会皮肤科分会第六次学术年会$赵炳南学术思想研讨会$全国皮肤科中医外治高级研修班论文集[C].中华中医药学会:,2009:9.",皮肤瘙痒症,,风湿证,"临床表现: 发作急, 皮疹颜色较淡, 可有水疤$糜烂$渗液$抓痕$结痂, 自觉阵发性剧痒( 夜间尤甚), 皮损经久搔抓后可有继发感染或湿疹样改变。舌质淡, 苔薄或白腻, 脉缓。",祛风$除湿,,1全虫方《赵炳南临床经验集》(全虫$皂角$皂刺$炒槐花$苦参$白鲜皮$刺蒺藜$威灵仙$黄柏)。2祛风燥湿汤《朱仁康临床经验集” ( 乌蛇$独活$白芷$藁本$黄柏$白鲜皮$银花$甘草)。,,,,,,
389,赵炳南,"金力.赵炳南等医家经验方剂在湿疹皮炎类疾患中的临床运用体会[A].中华中医药学会.中华中医药学会皮肤科分会第六次学术年会$赵炳南学术思想研讨会$全国皮肤科中医外治高级研修班论文集[C].中华中医药学会:,2009:10.",皮肤瘙痒症,,血虚风燥证,"临床表现: 此证多见于老年人, 临床上除了有血虚证的表现以外, 还兼有动风和干燥的症状。患者常常面色苍白无华$口唇爪甲淡白$毛发不荣$头晕目眩$手足震颤$心悸失眠$口燥咽干$声音嘶哑。全身皮肤干涩粗糙, 有明显抓痕$血痴。皮损反复发作, 迁延日久, 皮疹色淡或灰白伴轻度脱屑。瘙痒明显, 常常影响睡眠。舌质红或淡, 少苔, 脉沉数或沉细。",养血活血$祛风止痒,,1血消风散《朱仁康临床经验集》熟地$当归$荆芥$白蒺藜$苍术$苦参$麻仁$甘草。2养血熄风方《朱仁康临床经验集》黄芪$当归$白芍$川芎$红花$玄参$荆芥$白蒺藜$甘草。3风癣汤《朱仁康临床经验集》，生地$玄参$丹参$当归$白芍$茜草$红花$黄芪$苦参$苍耳子$白鲜皮$地肤子$甘草)。4阳熄风方《朱仁康临床经验集生地)(生地$熟地$当归$何首乌$紫贝齿$磁石$生龙牡$代赭石$珍珠母$白芍),,,,,,
390,赵炳南,"金力.赵炳南等医家经验方剂在湿疹皮炎类疾患中的临床运用体会[A].中华中医药学会.中华中医药学会皮肤科分会第六次学术年会$赵炳南学术思想研讨会$全国皮肤科中医外治高级研修班论文集[C].中华中医药学会:,2009:11.",皮肤病,,脾虚血燥证,"临床表现: 此证患者的皮损多为限局性损害, 表现为不定时痉痒。病程日久, 皮损表面粗燥肥厚欲裂$部分呈苔鲜样改变, 伴有明显抓痕$血痂及色素沉着。可有身倦乏力$食欲差$形体消瘦$大便澹$失眠多梦等。舌质淡, 舌体胖, 少苔或白苔, 脉细弱或沉缓。",健脾益气$养血润燥,,"1多皮饮《赵炳南临床经验集》( 地骨皮$五加皮$桑白皮$干姜皮$大腹皮$白鲜皮$丹皮$茯苓皮$冬瓜皮$扁豆皮$川槿皮)。2脾润肤汤《简明中医皮肤病学( 赵炳南, 张志礼) 以党参$茯苓$苍术$白术$当归$丹参$鸡血藤$赤芍$白芍$生地$陈皮)",,,,,,
391,赵炳南,"张怀亮,陈正琴,张新翠.赵炳南颠倒散古方痤疮$酒渣鼻和面部脂溢性皮炎传承治疗经验介绍[J].时珍国医国药,2012,23(8):2016-20108.",痤疮$酒皶鼻$脂溢性皮炎,,,,清热散瘀,颠倒散,大黄$硫磺各15 g，共研成粉末$石灰水200 ml,,,,,,
392,赵炳南,"赵炳南老中医经验介绍——颈痈合并败血症一例的辨证与治疗[J]. 新医药学杂志,1975,05:18-20",颈痈,,毒热壅盛期,"痈症初起,畏寒壮热,口渴,烦躁,便秘渡赤,局部红肿坚硬。",清热解毒$活血内消,,"赤芍$白芷$川贝母$陈皮各三钱,草河车$连翘$花粉$龙葵$鲜生地各五钱,金银花$公英各一两。",,"加减：伴有高烧毒热炽盛者,可加局方至宝丹,紫雪散或加生袱帽三钱。合并消渴症者加生白芍$生甘草。",,,"方解：本方以清热解毒为主,兼有活血内托之功。用于脓未成者,能促使其消散;对已成脓者,则能促使其溃破。",
393,赵炳南,"赵炳南老中医经验介绍——颈痈合并败血症一例的辨证与治疗[J]. 新医药学杂志,1975,05:18-21",颈痈,,脓肿期,"局部溃脓,有波动,全身热象未减者。",托里透脓$清热解毒,,"乳香$没药各一钱,当归尾$生黄蔑$生山甲$生皂刺$川芍$赤白芍$白芷$桔梗各三钱,银花五钱,公英一两。",,"毒热盛者加黄连$连翘,大便千燥者加大黄;气血虚者重用生蔑以托里固表,有时可以用到二至四两,或加党参$白术;阴虚者加南北沙参$石解$元参$天麦冬。病情较重者,服药次数可以相应增加,每日服药三到四次。若出现高热神昏$热人营血等全身性感染的病象时就应按照温病卫$气$营$血的辨证法则进行治疗。",,,,
394,赵炳南,"赵炳南老中医经验介绍——颈痈合并败血症一例的辨证与治疗[J]. 新医药学杂志,1975,05:18-22",颈痈,,溃破期,"脓毒已排出,疮面较大,久不收口,肉芽组织生长迟缓,阴血耗伤,精神疲乏,自汗盗汗,食纳不佳,脉见沉细或细数无力,舌质淡。",健脾和胃$补托生肌,,"党参$当归$炒白术$陈皮$炙甘草各三钱,炙黄蔑$花粉$山药各五钱,石解一两",,若毒热未尽者可加银花$公英以解余毒,,,,
395,赵炳南,"叶姝,陈可平.赵炳南临床经验的传承与发扬之白癜风篇[A].中华中医药学会.中华中医药学会皮肤科分会第六次学术年会$赵炳南学术思想研讨会$全国皮肤科中医外治高级研修班论文集[C].中华中医药学会:,2009:3.",白癜风,,风邪袭腠$气血失和$,"颜面及躯干白色斑片,形状不规则,无炎症及皮屑,精神忧郁或心烦急躁。舌质淡或癖斑,苔薄白,脉缓。",养血疏风$ 中和气血,白驳丸,"鸡血藤30g首乌藤30g鲍当归30g赤芍3 0g红花30g黑豆皮30g防风30g白漠葬0g陈皮15g补骨脂15g制法: 共为细末, 炼蜜为丸, 每丸重9g",,,,,"方中当归$赤芍$红花养血活血; 首乌藤$鸡血藤养血通络,取“四藤”方义,以调和阴阳; 白蒺藜$防风疏风;补骨脂$黑豆皮补肾乌虚; 以上药物共奏养血益气疏风,中和气血之功;陈皮理气和中。",
396,赵炳南,"宋乃光.赵炳南皮肤科学术渊源研究[J].北京中医药,2009,06:422-424.",湿疹,,,口渴，心烦，初皮损潮红$焮热肿胀，继粟疹起片或水疱密集$瘙痒无度,清热利湿$佐以凉血,,胆草$黄芩$黄柏$茵陈$栀子$车前$泽泻$生地$地肤子$白鲜皮,,病程日久，缠绵难愈，皮损增厚变粗，抓痕重，顽固瘙痒，全身无明显症状，或见苔白腻，为湿盛型，治以健脾利湿，佐清热，用药以厚朴$陈皮$茯苓$黄柏$苍术$车前$泽泻为主；湿邪久蕴化热，由急性变为亚急性，皮疹泛发，呈米粒大红色丘疹或水疱，糜烂渗液的湿疹，为湿热并重型，治以清热利湿并重，用药有胆草$黄芩$黄柏$茵陈$栀子$大青叶$地丁$车前$泽泻$生地等,,,,
397,赵炳南,"李敏,张苍,蔡念宁.赵炳南调和阴阳治疗慢性荨麻疹经验探析[J].中国中西医结合皮肤性病学杂志,2009,06:361-362.",慢性荨麻疹,,,,,,楮桃叶500g，水5 000mL，煮沸30min 后滤过备用，先以药液溻洗，以后加以浸浴,,,,润肤止痒,,
398,赵炳南,"李敏,张苍,蔡念宁.赵炳南调和阴阳治疗慢性荨麻疹经验探析[J].中国中西医结合皮肤性病学杂志,2009,06:361-363.",慢性荨麻疹,,,,,,玉树油外擦,,,,辟秽解毒$消肿止痛$安神止痒之功，外擦可以辛凉清解$宣散风热，适合于风热侵袭，皮疹显著瘙痒者，本品有一定刺激性，皮损破溃处忌用,,
399,赵炳南,"李敏,张苍,蔡念宁.赵炳南调和阴阳治疗慢性荨麻疹经验探析[J].中国中西医结合皮肤性病学杂志,2009,06:361-364.",慢性荨麻疹,,肝胆热盛,,,,龙葵30g，龙胆草15g，香附15g，水煎，湿敷患处。,,热盛生风则起风团而痒，可内服龙胆泻肝汤治之,,,"龙葵清热解毒$活血消肿,龙胆草清热燥湿泻火。香附煮汁熏浴，令汗出五七度，除瘾疹，止瘙痒。三味药合用，有清有散，共起泻火熄风之效",
400,赵炳南,"李敏,张苍,蔡念宁.赵炳南调和阴阳治疗慢性荨麻疹经验探析[J].中国中西医结合皮肤性病学杂志,2009,06:361-365.",慢性荨麻疹,,风寒湿相合,,,,藁本120g，川椒15g，苦参60g，石菖蒲30g，水煎，外洗。,,,,,藁本辛温祛风散寒，川椒辛热杀虫止痒。苦参杀虫燥湿止痒，石菖蒲辛苦温，杀诸虫，治恶疮疥瘙。四味药物合用，辛能祛风，温能散寒，苦能燥湿，共达消疹之目的。,
401,赵炳南,"张坤.赵炳南外科临证经验拾萃[J].实用中医内科杂志,2008,08:9-10.","神经性皮炎$皮肤瘙痒症
",白疕,,,,全虫方,全蝎$皂刺$猪牙皂角$刺蒺藜$炒槐花$威灵仙$苦参$白癣皮$黄柏,慢性湿疹$神经性皮炎$结节性痒疹等慢性顽固瘙痒性皮肤病,"皮损肥厚角化过度的,可加养血润燥之剂如鸡血藤$当归$白芍等;血虚血热明显的加生地$丹皮$白茅根等养阴润燥",,,,
402,赵炳南,"刘华为,李晓玲,张金友.赵炳南外用药剂型初探[J].陕西中医,1991,11:482-483+486.",神经性皮炎$慢性湿疹$皮肤淀粉样变$皮肤瘙痒症 ,癣症$顽湿疹$松皮癣$瘾疹,,,,薰药剂,"苍术$黄柏$苦参$防风各9克,大枫子$白醉皮各30克,松香$鹤虱草备12克, 五倍子15克,共碾粗末,用厚草纸卷成纸卷,燃烟熏皮损处,每日1 ~ 2 次,每次15 ~ 30 min ",,,,,,
403,赵炳南,"刘华为,李晓玲,张金友.赵炳南外用药剂型初探[J].陕西中医,1991,11:482-483+487.",银屑病,白疕,,,,薰药剂,"大枫子$地肤子$蓖麻子$蛇床子$艾叶各30克,苏子$杏仁各15克,银杏$苦参各12克,碾粗末,卷入厚草纸,燃烟熏",,,,,,
404,赵炳南,"刘华为,李晓玲,张金友.赵炳南外用药剂型初探[J].陕西中医,1991,11:482-483+488.",皮肤病,,,,,黑色拔膏棍,"鲜羊蹄根梗叶( 土大黄)$大枫子$百部$皂角刺各60 克, 鲜风仙花$羊$蹄跟花$透骨草$马前子$苦杏仁$银杏$蜂房$苦参各30克,山甲$川乌$草乌$全蝎$斑兹各15克, 金头娱蛤15条为群药类,用白岌3 0克,雄黄$轻粉各15克,硒砂9克作面药类,用香油4 k g ,生桐油I k g倾入铁锅内浸泡群药后, 文火炸成深黄色, 离火过滤。将滤液置武火熬炼至滴水成珠, 作为药油备用。若每斤药油加樟丹十两, 药面三两, 松香二两, 则为黑色拔膏棍; 每斤药油加官粉十四两, 樟丹二两,药面二两, 松香二两则为脱色拔膏棍, 每斤药油加樟丹一两, 官粉七两, 药面一两, 松香二两则为稀释拔膏。","主治带状疤疹(缠腰火丹$蛇串疮)$神经痛$多发性毛囊炎( 发际疮$蛾蛤串) , 结节性痒疹(顽湿聚结) 寻常扰$出血性扰( 浪子$枯筋箭)$鸡眼$脱服$甲癣( 油炸甲)$瘫痕疙瘩( 锯痕症) , 局限性神经性皮炎( 千癣) ,局限性牛皮癣静止期$手足癣( 鹅掌风)$乳头状皮炎( 肉瘤) , 颜面盘状红斑狼疮( 流皮漏)$睑黄扰等。对白瘫风$圆形脱发( 油风脱发)$硬皮症$黛黑斑$聚合性座疮( 粉刺聚毒) 也有部分疗效。",,,,,
